id,element,geometry,highway
37262610,way,"LINESTRING (5.504656 51.440537, 5.504452 51.441153, 5.50447 51.44119, 5.504502 51.441221)",cycleway
37412007,way,"LINESTRING (5.447218 51.415972, 5.447139 51.415997, 5.447038 51.416038)",cycleway
37412011,way,"LINESTRING (5.445653 51.420126, 5.445293 51.420095)",cycleway
37412012,way,"LINESTRING (5.445293 51.420095, 5.445124 51.420091, 5.445059 51.420104)",cycleway
37451568,way,"LINESTRING (5.504546 51.436997, 5.504464 51.436907, 5.504272 51.436677, 5.504252 51.436652, 5.50423 51.436633)",cycleway
37451569,way,"LINESTRING (5.502761 51.433485, 5.502692 51.433335, 5.502668 51.433188, 5.502672 51.433128)",cycleway
37591289,way,"LINESTRING (5.468008 51.467728, 5.467982 51.467742, 5.467788 51.467847, 5.467657 51.467942, 5.467488 51.468112, 5.467284 51.468316, 5.467083 51.468517, 5.466839 51.46876, 5.466651 51.468948, 5.466443 51.469148, 5.466019 51.469582, 5.465291 51.470293, 5.464945 51.470641, 5.464917 51.470669, 5.464877 51.47072, 5.464844 51.470755, 5.464796 51.4708, 5.464744 51.470847, 5.464705 51.47088, 5.464682 51.470902, 5.464054 51.47152, 5.463633 51.471938, 5.463381 51.47218, 5.463122 51.472332, 5.46306 51.472414, 5.462972 51.472677, 5.462959 51.472712, 5.462793 51.472889, 5.462618 51.473058, 5.46242 51.47316, 5.461771 51.47381, 5.461165 51.474406, 5.461043 51.474475, 5.461013 51.474492, 5.460608 51.47489, 5.460582 51.474965, 5.460568 51.475015, 5.460541 51.475038, 5.460488 51.47509, 5.460384 51.47515)",cycleway
37591291,way,"LINESTRING (5.460384 51.47515, 5.460277 51.475148, 5.460214 51.475125, 5.460129 51.47509, 5.459886 51.47499, 5.459739 51.474911)",cycleway
37615069,way,"LINESTRING (5.429052 51.484202, 5.428939 51.484286, 5.428942 51.484341, 5.429323 51.484846, 5.429399 51.48494, 5.429389 51.485005, 5.428688 51.485737)",cycleway
37615240,way,"LINESTRING (5.430915 51.48525, 5.431191 51.484942, 5.431707 51.484424, 5.43195 51.484193, 5.43208 51.484058)",cycleway
37707947,way,"LINESTRING (5.506269 51.467857, 5.50623 51.468253)",cycleway
37708013,way,"LINESTRING (5.546726 51.434061, 5.545628 51.433632, 5.541884 51.432186, 5.541623 51.432084, 5.540899 51.431838)",cycleway
37708015,way,"LINESTRING (5.481243 51.44477, 5.481323 51.444782, 5.481464 51.444802, 5.481516 51.444808, 5.481563 51.444814, 5.481634 51.444824, 5.481701 51.444826, 5.481776 51.444829, 5.482542 51.444874, 5.483009 51.444919, 5.483261 51.44492)",cycleway
37708016,way,"LINESTRING (5.48041 51.444594, 5.480479 51.444603, 5.480562 51.444615, 5.480641 51.444627, 5.480966 51.444732, 5.481031 51.444741, 5.481108 51.444752, 5.481192 51.444763, 5.481243 51.44477)",cycleway
37708017,way,"LINESTRING (5.498591 51.449714, 5.498506 51.449818, 5.498436 51.449903)",cycleway
37708018,way,"LINESTRING (5.498013 51.449518, 5.498107 51.4494, 5.498385 51.449025, 5.498707 51.448655, 5.498916 51.448433, 5.498988 51.448281, 5.499093 51.448207, 5.499397 51.447622, 5.4995 51.447416, 5.499506 51.447388, 5.499508 51.447346, 5.499501 51.447302)",cycleway
37708019,way,"LINESTRING (5.498677 51.44959, 5.498643 51.449653, 5.498591 51.449714)",cycleway
37708025,way,"LINESTRING (5.504281 51.45746, 5.504864 51.457343, 5.505748 51.457093, 5.506884 51.456704, 5.507217 51.456573, 5.507618 51.456394, 5.508222 51.456101, 5.508498 51.455924, 5.508679 51.455787, 5.508844 51.455659, 5.509099 51.45547, 5.509272 51.455339, 5.509568 51.45507, 5.509703 51.454918, 5.509972 51.45456, 5.510606 51.453754, 5.510619 51.453738, 5.510894 51.453384, 5.511245 51.452943, 5.511659 51.452448, 5.511769 51.452309, 5.511873 51.452186, 5.511912 51.452118, 5.512007 51.45196)",cycleway
37708026,way,"LINESTRING (5.502325 51.457624, 5.502571 51.457609)",cycleway
37833450,way,"LINESTRING (5.437257 51.41086, 5.437527 51.410692, 5.437711 51.410615, 5.437836 51.410592, 5.438217 51.410581, 5.438502 51.410574, 5.438692 51.410578, 5.4389 51.41058, 5.439046 51.410553, 5.439138 51.410544, 5.439314 51.410558, 5.439528 51.410591, 5.440078 51.410673, 5.440711 51.410747, 5.441064 51.410791, 5.441435 51.410837, 5.441751 51.410879, 5.442021 51.410969, 5.442216 51.411035, 5.442423 51.411117, 5.442636 51.411212, 5.442825 51.411317, 5.443138 51.411598, 5.443783 51.412069, 5.444039 51.412255, 5.44424 51.412398, 5.444312 51.412434)",cycleway
37833457,way,"LINESTRING (5.444312 51.412434, 5.444433 51.412491, 5.444705 51.412596, 5.445018 51.412681, 5.44523 51.412727, 5.445921 51.41291, 5.447361 51.413193, 5.447568 51.413231, 5.447706 51.413272, 5.447774 51.413298, 5.447789 51.413305)",cycleway
37833458,way,"LINESTRING (5.447789 51.413305, 5.44783 51.413331, 5.447884 51.413385, 5.447909 51.413446, 5.447917 51.413494, 5.447932 51.413536, 5.447958 51.413577)",cycleway
37833460,way,"LINESTRING (5.464557 51.416156, 5.46442 51.415784)",cycleway
37833461,way,"LINESTRING (5.46442 51.415784, 5.464281 51.415452, 5.464076 51.414944, 5.464056 51.414871, 5.464042 51.414825, 5.464025 51.414763, 5.463998 51.41466)",cycleway
37833462,way,"LINESTRING (5.464872 51.415746, 5.465048 51.416113)",cycleway
37833463,way,"LINESTRING (5.465048 51.416113, 5.46509 51.416178, 5.465139 51.416248, 5.465212 51.416318, 5.46527 51.416378, 5.465429 51.416672, 5.465592 51.417013)",cycleway
37833466,way,"LINESTRING (5.462707 51.407511, 5.46273 51.407616)",cycleway
38378263,way,"LINESTRING (5.513223 51.44895, 5.513189 51.448944, 5.512959 51.448901)",cycleway
38449952,way,"LINESTRING (5.48562 51.44162, 5.485658 51.441591, 5.485704 51.441567, 5.485756 51.441548, 5.485825 51.441532, 5.485909 51.441526, 5.485994 51.441526, 5.486568 51.44155, 5.486855 51.44156, 5.486946 51.441564, 5.487021 51.441557, 5.487142 51.441524)",cycleway
38449955,way,"LINESTRING (5.484035 51.4421, 5.484256 51.442131, 5.484313 51.442134, 5.48435 51.442132, 5.48439 51.442128, 5.484423 51.442118, 5.484458 51.442104, 5.484497 51.442087, 5.484536 51.442082, 5.484553 51.442079)",cycleway
38449960,way,"LINESTRING (5.487282 51.440164, 5.487384 51.440182)",cycleway
38454149,way,"LINESTRING (5.473151 51.41707, 5.473395 51.417107, 5.473601 51.417083, 5.473716 51.417099, 5.474033 51.417148, 5.474594 51.417162, 5.475144 51.417164, 5.475266 51.41717, 5.475375 51.417188, 5.475552 51.417232, 5.475683 51.417256, 5.475751 51.417259, 5.47584 51.417256, 5.476208 51.417237, 5.47632 51.417232)",cycleway
38454150,way,"LINESTRING (5.466871 51.416938, 5.467059 51.416964, 5.467152 51.416958)",cycleway
38563088,way,"LINESTRING (5.460952 51.455493, 5.461131 51.455559, 5.461126 51.455578)",cycleway
38667999,way,"LINESTRING (5.464946 51.446216, 5.46502 51.446203, 5.46516 51.446107)",cycleway
39725726,way,"LINESTRING (5.433441 51.483194, 5.433406 51.483228, 5.432662 51.483998, 5.4322 51.484468, 5.431766 51.484963)",cycleway
39725727,way,"LINESTRING (5.437309 51.479422, 5.437278 51.479454, 5.43723 51.479505, 5.437169 51.479576, 5.437099 51.479648, 5.437025 51.479691, 5.436233 51.480438, 5.435884 51.48069, 5.435858 51.480718)",cycleway
39725728,way,"LINESTRING (5.433719 51.482921, 5.433743 51.482952, 5.434004 51.483059, 5.434075 51.483052)",cycleway
39725730,way,"LINESTRING (5.435044 51.483797, 5.435124 51.483716)",cycleway
39743032,way,"LINESTRING (5.437615 51.484226, 5.437714 51.484253, 5.437834 51.484285, 5.43794 51.484314)",cycleway
39743033,way,"LINESTRING (5.431766 51.484963, 5.43118 51.485657, 5.431076 51.485739)",cycleway
39743154,way,"LINESTRING (5.430319 51.486565, 5.430249 51.486535, 5.430189 51.486509, 5.429914 51.486391, 5.429797 51.48634)",cycleway
40904437,way,"LINESTRING (5.441268 51.419116, 5.441277 51.419092, 5.441286 51.419068, 5.441314 51.418994)",cycleway
40952168,way,"LINESTRING (5.434 51.46709, 5.434079 51.467136, 5.43418 51.46719, 5.434202 51.46726, 5.433998 51.467413, 5.433298 51.467945, 5.433025 51.468151, 5.432605 51.468474, 5.432452 51.468591, 5.432417 51.46861)",cycleway
40952169,way,"LINESTRING (5.432029 51.468912, 5.431913 51.468998, 5.431804 51.468934, 5.431851 51.468906)",cycleway
40952170,way,"LINESTRING (5.432309 51.468688, 5.432029 51.468912)",cycleway
41075637,way,"LINESTRING (5.43542 51.446593, 5.435262 51.446625, 5.43485 51.446713, 5.434695 51.446731)",cycleway
41133519,way,"LINESTRING (5.475561 51.475605, 5.475561 51.475822, 5.475572 51.476149)",cycleway
41150297,way,"LINESTRING (5.47949 51.476081, 5.479557 51.47608, 5.479635 51.476078, 5.479737 51.476076, 5.479872 51.476073, 5.479942 51.476073, 5.480334 51.476053, 5.480984 51.475932, 5.481577 51.475918, 5.482125 51.476002, 5.482427 51.476004, 5.484304 51.475956)",cycleway
41151565,way,"LINESTRING (5.488025 51.476084, 5.487978 51.476089, 5.487922 51.476128, 5.4879 51.476135, 5.487854 51.476138, 5.487651 51.476138)",cycleway
41532218,way,"LINESTRING (5.44985 51.470507, 5.449258 51.470769, 5.44912 51.47083, 5.449024 51.470899, 5.448988 51.470926, 5.44894 51.470968)",cycleway
41767486,way,"LINESTRING (5.509037 51.417168, 5.509034 51.417195, 5.509001 51.41721, 5.508963 51.417212, 5.508908 51.417213, 5.508843 51.417223, 5.508788 51.417243, 5.508704 51.417291, 5.508412 51.41748, 5.508332 51.417534, 5.507745 51.417927, 5.507204 51.418293, 5.506772 51.418582, 5.506602 51.418689, 5.506209 51.418957, 5.506031 51.419082, 5.504843 51.419874, 5.504771 51.419922, 5.504464 51.420136, 5.504424 51.42016, 5.504367 51.420192, 5.50421 51.420299)",cycleway
41822056,way,"LINESTRING (5.465552 51.486868, 5.465443 51.486689, 5.465093 51.486268, 5.464774 51.485947, 5.464466 51.485791, 5.46424 51.485778)",cycleway
41884401,way,"LINESTRING (5.464327 51.451647, 5.464408 51.451668, 5.464495 51.451693, 5.464684 51.451745, 5.46476 51.451768, 5.464875 51.451788)",cycleway
42052181,way,"LINESTRING (5.458901 51.45006, 5.459017 51.450084, 5.459079 51.450103, 5.459206 51.450141, 5.459331 51.450182)",cycleway
42052182,way,"LINESTRING (5.459331 51.450182, 5.459302 51.45022, 5.459247 51.450284, 5.459151 51.450412, 5.459068 51.450499)",cycleway
42700729,way,"LINESTRING (5.445723 51.482586, 5.4456 51.48254, 5.445426 51.482474, 5.445269 51.482413, 5.44487 51.482202, 5.444444 51.481972, 5.444066 51.481768, 5.443914 51.481687, 5.443794 51.481645, 5.443616 51.481629, 5.442625 51.481675, 5.442368 51.481687, 5.442236 51.481694)",cycleway
42710119,way,"LINESTRING (5.437693 51.484509, 5.437546 51.484471, 5.437459 51.484452)",cycleway
42839024,way,"LINESTRING (5.456582 51.449194, 5.456538 51.449251, 5.456518 51.44931, 5.456549 51.449372, 5.456618 51.44942, 5.456688 51.449454)",cycleway
42839343,way,"LINESTRING (5.451326 51.455367, 5.451372 51.455383, 5.451455 51.455365)",cycleway
42839344,way,"LINESTRING (5.451869 51.454932, 5.452003 51.455)",cycleway
42839345,way,"LINESTRING (5.453302 51.45386, 5.453493 51.453857)",cycleway
42839346,way,"LINESTRING (5.434169 51.466836, 5.434188 51.466826, 5.434229 51.466808, 5.434295 51.466792, 5.43437 51.466786, 5.434438 51.466793, 5.434602 51.466828, 5.434674 51.46683, 5.434731 51.466821, 5.434786 51.466803, 5.434889 51.466727, 5.435043 51.466612, 5.436301 51.465653)",cycleway
42839347,way,"LINESTRING (5.452349 51.46016, 5.452236 51.460204)",cycleway
42839348,way,"LINESTRING (5.448444 51.456059, 5.448508 51.456042, 5.44857 51.456024, 5.448757 51.455951, 5.449048 51.455799, 5.449227 51.455669, 5.449715 51.455301, 5.450164 51.454958, 5.450286 51.454866, 5.45125 51.454136, 5.451403 51.45402, 5.45218 51.453433, 5.452628 51.453094, 5.452691 51.453017, 5.452934 51.452829, 5.453044 51.452746, 5.45326 51.45259, 5.453408 51.452522, 5.454162 51.45198, 5.454309 51.451873, 5.454407 51.451805, 5.45476 51.451552, 5.454781 51.451537, 5.454925 51.451433, 5.45554 51.450985)",cycleway
42839360,way,"LINESTRING (5.456266 51.452036, 5.456307 51.452113)",cycleway
43063440,way,"LINESTRING (5.4375 51.479834, 5.437488 51.479808, 5.437457 51.479779, 5.437099 51.479648)",cycleway
43681370,way,"LINESTRING (5.40962 51.43336, 5.409759 51.43339, 5.410052 51.433421, 5.410355 51.433464, 5.410567 51.433505, 5.41074 51.43355, 5.410938 51.433627, 5.411001 51.43365, 5.411089 51.433689, 5.411181 51.433757, 5.411361 51.433885, 5.411452 51.433926, 5.411521 51.433944, 5.411713 51.433972)",cycleway
44538855,way,"LINESTRING (5.458901 51.45006, 5.458966 51.450032, 5.458984 51.450024, 5.459121 51.449989, 5.459302 51.449918, 5.460657 51.44928, 5.461112 51.449063, 5.46178 51.448746, 5.461959 51.448657, 5.462183 51.448521, 5.462458 51.44832, 5.462694 51.448125, 5.463084 51.44776, 5.46348 51.447399, 5.463882 51.447031, 5.464281 51.446668, 5.464707 51.446281)",cycleway
44538856,way,"LINESTRING (5.45853 51.451099, 5.458533 51.451029, 5.458528 51.450998, 5.458516 51.450964, 5.458507 51.450936, 5.458484 51.450807, 5.45851 51.450623, 5.458534 51.450549, 5.458616 51.450424, 5.458639 51.450394)",cycleway
44538857,way,"LINESTRING (5.458639 51.450394, 5.458672 51.450359, 5.458716 51.450302, 5.458818 51.450162, 5.458901 51.45006)",cycleway
44947555,way,"LINESTRING (5.48756 51.439388, 5.487644 51.439386)",cycleway
45138759,way,"LINESTRING (5.445053 51.485799, 5.44486 51.485748)",cycleway
46274705,way,"LINESTRING (5.470653 51.444053, 5.470799 51.444065, 5.470934 51.444101, 5.471354 51.444237, 5.471488 51.444272, 5.471558 51.444287, 5.47161 51.444298)",cycleway
46429435,way,"LINESTRING (5.463482 51.445186, 5.463532 51.445233, 5.463561 51.445257, 5.46357 51.445262, 5.46409 51.445529, 5.464187 51.44558, 5.464215 51.445594, 5.464304 51.445618)",cycleway
46429437,way,"LINESTRING (5.46435 51.445661, 5.464284 51.445648, 5.464188 51.445619, 5.464141 51.445595, 5.464058 51.445552, 5.463848 51.445442, 5.463542 51.445283, 5.463523 51.445273, 5.463482 51.445186)",cycleway
46429439,way,"LINESTRING (5.463417 51.445099, 5.463325 51.445112, 5.46327 51.445122, 5.46321 51.445132, 5.463056 51.44516, 5.462868 51.445191)",cycleway
46650832,way,"LINESTRING (5.459135 51.40713, 5.460275 51.407149, 5.460523 51.40716, 5.460734 51.407151, 5.460933 51.407105, 5.461182 51.40702, 5.46132 51.406974, 5.461421 51.406944, 5.461521 51.406936, 5.46177 51.406937)",cycleway
46717849,way,"LINESTRING (5.497243 51.467215, 5.497342 51.467873)",cycleway
46788772,way,"LINESTRING (5.517502 51.449045, 5.517582 51.4491)",cycleway
46788855,way,"LINESTRING (5.479641 51.446133, 5.479756 51.446102, 5.480073 51.446052, 5.480101 51.446047)",cycleway
46788856,way,"LINESTRING (5.4811 51.44652, 5.481027 51.446521, 5.480927 51.446521, 5.480873 51.446521, 5.480398 51.446521, 5.480346 51.446521, 5.480242 51.446522, 5.480153 51.44652)",cycleway
46789024,way,"LINESTRING (5.478911 51.446396, 5.478818 51.446431, 5.478587 51.446428, 5.477893 51.446416, 5.477463 51.446412, 5.477265 51.446411, 5.47718 51.446411)",cycleway
46789026,way,"LINESTRING (5.476421 51.446075, 5.476569 51.44607, 5.476621 51.446069, 5.476748 51.446065, 5.476927 51.446061, 5.476982 51.446059, 5.477145 51.446054)",cycleway
46851923,way,"LINESTRING (5.494979 51.421557, 5.49451 51.422123, 5.493383 51.423523, 5.493258 51.423678, 5.493056 51.42394, 5.493007 51.42402, 5.493005 51.424098, 5.49306 51.424153, 5.493023 51.424205, 5.492991 51.42424, 5.492866 51.424367, 5.4928 51.424438, 5.492766 51.424427, 5.492705 51.424438, 5.492633 51.424463, 5.492462 51.424672, 5.492278 51.424972, 5.492193 51.42511, 5.492138 51.425156, 5.492055 51.425184, 5.491876 51.42525, 5.491565 51.425337, 5.491468 51.425355)",cycleway
46885304,way,"LINESTRING (5.49093 51.436927, 5.491008 51.43689, 5.491205 51.436863, 5.491257 51.436863)",cycleway
46885307,way,"LINESTRING (5.495782 51.43623, 5.49592 51.436207, 5.496082 51.436204, 5.496111 51.43623)",cycleway
46885308,way,"LINESTRING (5.495899 51.436262, 5.495848 51.436244, 5.495782 51.43623)",cycleway
46885309,way,"LINESTRING (5.49592 51.436207, 5.495922 51.436234, 5.495899 51.436262)",cycleway
46885310,way,"LINESTRING (5.493516 51.436544, 5.493531 51.436583)",cycleway
46885312,way,"LINESTRING (5.517576 51.449209, 5.517468 51.449243, 5.517373 51.449275, 5.516654 51.449534, 5.516367 51.449638, 5.515726 51.449836, 5.514986 51.450029, 5.514901 51.45002)",cycleway
46885313,way,"LINESTRING (5.517413 51.449089, 5.517502 51.449045)",cycleway
46929090,way,"LINESTRING (5.487657 51.437119, 5.487864 51.437012, 5.487892 51.437008, 5.488835 51.436855, 5.489389 51.436766, 5.49021 51.436634)",cycleway
46929197,way,"LINESTRING (5.514905 51.446168, 5.514896 51.44619, 5.514874 51.446199, 5.51483 51.446196, 5.51474 51.446189, 5.514734 51.446189, 5.51462 51.44618, 5.514421 51.446158, 5.514303 51.446126)",cycleway
46929370,way,"LINESTRING (5.508213 51.441964, 5.508265 51.44191)",cycleway
46929371,way,"LINESTRING (5.511733 51.443158, 5.511747 51.443076)",cycleway
47000211,way,"LINESTRING (5.521237 51.442123, 5.520901 51.44193, 5.520831 51.441871, 5.520789 51.441808, 5.5208 51.441744)",cycleway
47000213,way,"LINESTRING (5.528027 51.44156, 5.527797 51.441488, 5.527659 51.441447, 5.527105 51.441282, 5.526296 51.441075, 5.526186 51.441047, 5.525292 51.440829, 5.524788 51.440727, 5.524567 51.440694, 5.524365 51.440666)",cycleway
47000427,way,"LINESTRING (5.5208 51.441744, 5.520842 51.441685, 5.520943 51.441625, 5.522683 51.440822, 5.522765 51.44078, 5.52326 51.440541, 5.523464 51.440488, 5.523729 51.440441, 5.523985 51.440406, 5.524121 51.440412, 5.524251 51.440422, 5.524379 51.440439, 5.524467 51.440471, 5.524846 51.440568, 5.525691 51.440773, 5.526901 51.441074, 5.528091 51.441368)",cycleway
47000429,way,"LINESTRING (5.521221 51.441877, 5.52125 51.441946, 5.52147 51.44226)",cycleway
47000472,way,"LINESTRING (5.522765 51.44078, 5.522809 51.440822, 5.52282 51.44087)",cycleway
47000473,way,"LINESTRING (5.52282 51.44087, 5.522724 51.440852, 5.522683 51.440822)",cycleway
47000571,way,"LINESTRING (5.523968 51.440651, 5.523975 51.440593, 5.523978 51.4405, 5.523985 51.440406, 5.523991 51.440333, 5.523985 51.440276, 5.523966 51.440236, 5.523934 51.440204, 5.523886 51.440173, 5.523827 51.440136, 5.523651 51.440026, 5.523612 51.440001, 5.52344 51.439894, 5.523081 51.439683, 5.523049 51.43966, 5.523035 51.439596)",cycleway
47000572,way,"LINESTRING (5.523035 51.439596, 5.523348 51.439646, 5.523417 51.439663, 5.52347 51.439682, 5.523656 51.439792, 5.523786 51.439871, 5.523807 51.439884, 5.523847 51.439909, 5.523983 51.439994)",cycleway
47000976,way,"LINESTRING (5.532841 51.44836, 5.532865 51.448389)",cycleway
47000977,way,"LINESTRING (5.53278 51.448451, 5.532601 51.448444, 5.531093 51.448251, 5.529913 51.448101, 5.527572 51.447802, 5.524817 51.447446, 5.521914 51.44707, 5.521826 51.447058, 5.521786 51.447046, 5.521765 51.447034, 5.52175 51.447026, 5.521731 51.447001, 5.521719 51.446978, 5.521711 51.446952, 5.521772 51.446885)",cycleway
47074187,way,"LINESTRING (5.482993 51.452621, 5.48385 51.452478, 5.483938 51.452471)",cycleway
48526803,way,"LINESTRING (5.45037 51.445326, 5.450361 51.445346, 5.450286 51.445446, 5.450137 51.445495)",cycleway
48527406,way,"LINESTRING (5.46411 51.444228, 5.464167 51.444274, 5.46419 51.444294)",cycleway
48932430,way,"LINESTRING (5.51042 51.467657, 5.510083 51.46769, 5.509393 51.46774, 5.508982 51.46776, 5.508613 51.467772, 5.508183 51.46779, 5.507605 51.467805, 5.507059 51.467818, 5.506891 51.467838, 5.506683 51.46788, 5.506598 51.467896, 5.506511 51.467901, 5.506421 51.467895, 5.506306 51.467863, 5.506269 51.467857)",cycleway
48932432,way,"LINESTRING (5.511685 51.467553, 5.51134 51.467576)",cycleway
49130739,way,"LINESTRING (5.473227 51.481568, 5.473285 51.481572)",cycleway
49130740,way,"LINESTRING (5.473505 51.48157, 5.473652 51.481574, 5.474169 51.481572)",cycleway
49908512,way,"LINESTRING (5.473567 51.432012, 5.473619 51.432031, 5.473666 51.432049)",cycleway
51794029,way,"LINESTRING (5.478921 51.428828, 5.479106 51.428786, 5.479366 51.42873, 5.48157 51.428404, 5.481807 51.428384, 5.482015 51.428369, 5.482152 51.428371, 5.482281 51.428372, 5.482406 51.428376, 5.482516 51.42838, 5.48262 51.428399, 5.482729 51.42843, 5.483004 51.428549, 5.483272 51.42868, 5.483536 51.428846, 5.483626 51.4289, 5.483915 51.42912, 5.484232 51.429316)",cycleway
